"wave","m1","m2","m3","m4","m5","m6","s1","s2","s3","s4","s5","s6","t1","t2","t3","t4","t5","t6"
1290,20.01,18.015,23.22,22.24,22.135,16.205,10.59,11.13,15.66,15.715,15.39,16.875,34.39,22.305,11.015,16.155,25.09,19.66
1300,19.7533333333333,17.8466666666667,22.9333333333333,21.9633333333333,21.8233333333333,16.07,10.5333333333333,10.9866666666667,15.47,15.6166666666667,15.27,16.72,33.8533333333333,22.02,10.78,15.8,24.69,19.2366666666667
1310,19.1733333333333,17.4,22.4133333333333,21.3966666666667,21.28,15.78,10.3833333333333,10.73,15.1,15.4333333333333,15.05,16.4066666666667,32.8466666666667,21.48,10.4,15.21,24.0833333333333,18.63
1320,18.495,16.895,21.78,20.705,20.57,15.4,10.165,10.39,14.645,15.17,14.74,16.025,31.535,20.71,9.925,14.44,23.21,17.765
1330,17.6333333333333,16.21,20.9833333333333,19.86,19.7733333333333,14.8966666666667,9.95,10.0033333333333,14.07,14.8433333333333,14.3233333333333,15.49,30.0833333333333,19.9466666666667,9.39,13.67,22.3,16.9433333333333
1340,16.8633333333333,15.5933333333333,20.0966666666667,18.92,18.6733333333333,14.37,9.67333333333333,9.49,13.5233333333333,14.4033333333333,13.78,14.87,28.3366666666667,19,8.69,12.61,20.8433333333333,15.6033333333333
1350,16.59,15.225,18.875,17.725,17.565,13.395,9.185,9.245,12.98,13.86,13.305,14.17,26.96,18.725,8.385,12.18,19.435,14.96
1360,15.93,14.5266666666667,17.8733333333333,16.2666666666667,16.9666666666667,12.4433333333333,8.33333333333333,8.79333333333333,12.1633333333333,13.3966666666667,12.47,13.3,25.1533333333333,17.52,8.16666666666667,11.7,18.94,14.07
1370,15.2166666666667,13.71,17.8666666666667,15.8433333333333,16.6066666666667,11.9366666666667,7.99333333333333,8.53333333333333,12.0066666666667,13.0466666666667,12.6333333333333,13.04,24.6466666666667,16.5933333333333,7.71,11.33,18.6866666666667,13.8966666666667
1380,15.525,14.115,17.335,15.12,15.925,12.095,8.25,8.585,11.88,12.875,12.375,12.71,24.2,16.695,7.695,10.88,18.39,13.32
1390,14.8733333333333,13.88,17.4533333333333,15.74,16.02,11.4466666666667,7.84666666666667,8.66333333333333,11.59,12.88,12.3,12.88,24.5,16.3333333333333,7.89666666666667,10.8366666666667,18.47,13.9166666666667
1400,14.6066666666667,13.4,17.1666666666667,15.0566666666667,16.4166666666667,12.0466666666667,7.87333333333333,8.12333333333333,11.6833333333333,13.04,12.2966666666667,12.2966666666667,23.9766666666667,16.2166666666667,7.89333333333333,10.8533333333333,18.0533333333333,13.3966666666667
1410,14.2866666666667,13.07,17.02,15.0466666666667,15.5033333333333,10.7933333333333,7.85666666666667,8.10333333333333,11.1633333333333,12.39,12.0266666666667,12.6433333333333,22.96,15.64,7.46333333333333,10.7633333333333,18.0766666666667,13.2
1420,12.42,11.475,15.405,13.425,14.215,11.26,6.975,7,10.09,11.935,11.195,11.195,21.15,14.805,6.935,9.47,16.2,12.055
1430,11.3133333333333,10.2266666666667,13.3533333333333,11.2066666666667,12.39,9.79666666666667,6.63666666666667,6.14333333333333,8.97333333333333,11.45,9.96,10.0366666666667,18.4033333333333,12.2733333333333,5.91333333333333,8.47666666666667,14.72,10.6033333333333
1440,9.22,8.66333333333333,12.2466666666667,10.3933333333333,10.46,9.10333333333333,6.09666666666667,5.57333333333333,7.76666666666667,10.2533333333333,9.55666666666667,8.91,15.2866666666667,10.7833333333333,4.92666666666667,7.38,12.8066666666667,8.88666666666667
1450,6.79,6.505,9.525,8.02,8.395,7.505,5.295,4.64,6.21,9.135,8.3,7.555,10.69,7.335,3.495,5.095,9.435,6.2
1460,6.09333333333333,5.96333333333333,8.93666666666667,7.46333333333333,7.62333333333333,7.17,5.14666666666667,4.28666666666667,5.79,8.79,7.88666666666667,7.10666666666667,9.11333333333333,6.78333333333333,2.86,4.30666666666667,7.95,5.11333333333333
1470,6.49666666666667,6.28333333333333,9.33333333333333,7.81333333333333,8.02,7.42,5.40333333333333,4.43666666666667,6.04,9.04666666666667,8.11,7.34333333333333,9.70333333333333,7.09,3.07,4.53666666666667,8.23666666666667,5.6
1480,6.24666666666667,6.11333333333333,9.32,7.72333333333333,8.07666666666667,7.42666666666667,5.29,4.48333333333333,5.95,9.06,8.25333333333333,7.34,9.35666666666667,6.66,2.91,4.32,8.12333333333333,5.34666666666667
1490,5.965,5.89,9.16,7.46,7.915,7.245,5.355,4.395,5.82,9.075,8.31,7.26,8.785,6.125,2.745,3.945,7.655,4.845
1500,6.15,6.13333333333333,9.41,7.64666666666667,7.99333333333333,7.39,5.41,4.46666666666667,5.95666666666667,9.2,8.39,7.54,8.99333333333333,6.32,2.66,3.88666666666667,7.59333333333333,4.75666666666667
1510,6.55,6.53666666666667,9.94,8.08333333333333,8.43666666666667,7.65,5.61666666666667,4.70666666666667,6.29,9.45666666666667,8.66333333333333,7.90666666666667,9.66666666666667,6.73666666666667,2.83666666666667,4.10333333333333,7.94333333333333,5.05
1520,7.01,7.01,10.5433333333333,8.59333333333333,8.99666666666667,7.99,5.83666666666667,4.95666666666667,6.66,9.77,8.98,8.32666666666667,10.5233333333333,7.21666666666667,3.08,4.4,8.47666666666667,5.44
1530,7.43,7.405,11.055,9.025,9.465,8.265,6.02,5.17,6.975,10.02,9.23,8.675,11.24,7.635,3.28,4.66,8.94,5.795
1540,7.82,7.81,11.5533333333333,9.46666666666667,9.93666666666667,8.54666666666667,6.19333333333333,5.38666666666667,7.28,10.2633333333333,9.47,8.98666666666667,11.9433333333333,8.05333333333333,3.48666666666667,4.95,9.39,6.17
1550,8.30333333333333,8.25333333333333,12.0933333333333,9.96333333333333,10.46,8.86333333333333,6.4,5.63333333333333,7.62,10.51,9.73666666666667,9.37333333333333,12.8366666666667,8.57333333333333,3.76666666666667,5.28,9.96,6.63333333333333
1560,8.76666666666667,8.69333333333333,12.6033333333333,10.4466666666667,10.9466666666667,9.17,6.58333333333333,5.85333333333333,7.94666666666667,10.7466666666667,9.98333333333333,9.72,13.6366666666667,9.07333333333333,4.01333333333333,5.60666666666667,10.4866666666667,7.08
1570,9.125,9.015,13.01,10.835,11.35,9.425,6.725,6.025,8.21,10.945,10.2,9.99,14.285,9.475,4.235,5.88,10.935,7.465
1580,9.45666666666667,9.33333333333333,13.39,11.1866666666667,11.76,9.65666666666667,6.86666666666667,6.20666666666667,8.44666666666667,11.1333333333333,10.3966666666667,10.2533333333333,14.88,9.79666666666667,4.43666666666667,6.15333333333333,11.4033333333333,7.84
1590,9.85666666666667,9.71,13.8333333333333,11.61,12.1766666666667,9.93666666666667,7.03333333333333,6.39333333333333,8.73,11.3466666666667,10.6166666666667,10.5566666666667,15.6033333333333,10.2133333333333,4.65333333333333,6.44666666666667,11.8866666666667,8.22
1600,10.2766666666667,10.0966666666667,14.2666666666667,12.03,12.6033333333333,10.2133333333333,7.18333333333333,6.6,9.03666666666667,11.5733333333333,10.8566666666667,10.8733333333333,16.2966666666667,10.6366666666667,4.9,6.78333333333333,12.3866666666667,8.64333333333333
1610,10.58,10.4,14.615,12.355,12.98,10.45,7.335,6.765,9.275,11.78,11.075,11.145,16.855,10.96,5.1,7.055,12.845,9.01
1620,10.8766666666667,10.67,14.9266666666667,12.6633333333333,13.2733333333333,10.65,7.45333333333333,6.9,9.50666666666667,11.9466666666667,11.2466666666667,11.3666666666667,17.3933333333333,11.2533333333333,5.27333333333333,7.29666666666667,13.22,9.29666666666667
1630,11.2033333333333,10.9766666666667,15.2633333333333,12.98,13.5933333333333,10.8633333333333,7.57666666666667,7.04,9.73333333333333,12.1066666666667,11.4233333333333,11.6,17.96,11.5766666666667,5.47,7.55666666666667,13.58,9.60333333333333
1640,11.5233333333333,11.2666666666667,15.6066666666667,13.2966666666667,13.9433333333333,11.1066666666667,7.69,7.17333333333333,9.92,12.2666666666667,11.59,11.8,18.4933333333333,11.8766666666667,5.67333333333333,7.81,13.9833333333333,9.92333333333333
1650,11.725,11.455,15.865,13.53,14.175,11.285,7.765,7.24,10.045,12.385,11.695,11.92,18.88,12.1,5.805,7.995,14.3,10.15
1660,11.82,11.52,15.9633333333333,13.6133333333333,14.2533333333333,11.3533333333333,7.77666666666667,7.26,10.0633333333333,12.3966666666667,11.7166666666667,11.9433333333333,19.0666666666667,12.1266666666667,5.86333333333333,8.07666666666667,14.4066666666667,10.2133333333333
1670,11.7533333333333,11.4566666666667,15.8966666666667,13.5366666666667,14.1966666666667,11.2933333333333,7.73,7.23,10.0166666666667,12.35,11.66,11.8966666666667,18.9766666666667,11.92,5.83666666666667,8.04,14.3566666666667,10.1466666666667
1680,11.6266666666667,11.34,15.7566666666667,13.3466666666667,14.0333333333333,11.1766666666667,7.67666666666667,7.16666666666667,9.92,12.2633333333333,11.5733333333333,11.8,18.73,11.5066666666667,5.75666666666667,7.92,14.14,9.94333333333333
1690,11.43,11.17,15.585,13.15,13.845,11.07,7.61,7.085,9.8,12.175,11.475,11.695,18.435,11.005,5.66,7.78,13.925,9.685
1700,11.2333333333333,10.98,15.39,12.9466666666667,13.6466666666667,10.94,7.52333333333333,6.99666666666667,9.68,12.0666666666667,11.3833333333333,11.5633333333333,18.1333333333333,10.4666666666667,5.55333333333333,7.63333333333333,13.7066666666667,9.42666666666667
1710,10.9333333333333,10.7166666666667,15.0933333333333,12.6566666666667,13.3533333333333,10.7566666666667,7.41333333333333,6.86,9.48,11.9466666666667,11.2366666666667,11.36,17.6933333333333,9.97,5.42333333333333,7.43666666666667,13.4033333333333,9.10333333333333
1720,10.6633333333333,10.4566666666667,14.7866666666667,12.3833333333333,13.0466666666667,10.5766666666667,7.29666666666667,6.72333333333333,9.28,11.7733333333333,11.0766666666667,11.16,17.22,9.63333333333333,5.28,7.22333333333333,13.0466666666667,8.80666666666667
1730,10.49,10.3,14.565,12.205,12.84,10.455,7.235,6.645,9.17,11.68,10.98,11.055,16.865,9.49,5.18,7.09,12.8,8.635
1740,10.3033333333333,10.14,14.34,12.0033333333333,12.6633333333333,10.3333333333333,7.16333333333333,6.54333333333333,9.03,11.58,10.9033333333333,10.92,16.51,9.32666666666667,5.07333333333333,6.95333333333333,12.5733333333333,8.44666666666667
1750,9.98,9.85333333333333,13.9833333333333,11.67,12.29,10.1166666666667,7.05333333333333,6.4,8.82666666666667,11.4166666666667,10.7133333333333,10.7,15.93,9.03,4.9,6.70666666666667,12.2166666666667,8.14
1760,9.68666666666667,9.57,13.59,11.3533333333333,11.91,9.90666666666667,6.92333333333333,6.21666666666667,8.59333333333333,11.23,10.5133333333333,10.4666666666667,15.38,8.73333333333333,4.74666666666667,6.49666666666667,11.7666666666667,7.82333333333333
1770,9.49333333333333,9.40333333333333,13.29,11.1333333333333,11.6133333333333,9.74333333333333,6.85,6.11333333333333,8.43666666666667,11.0366666666667,10.3166666666667,10.2866666666667,14.93,8.61,4.67,6.35666666666667,11.4466666666667,7.63666666666667
1780,9.385,9.29,13.095,10.985,11.525,9.67,6.765,6.085,8.35,10.94,10.245,10.165,14.745,8.595,4.705,6.395,11.355,7.605
1790,9.59,9.49333333333333,13.1866666666667,11.12,11.46,9.71,6.81333333333333,6.03666666666667,8.44666666666667,10.8766666666667,10.15,10.2,14.8766666666667,8.82,4.75333333333333,6.51,11.4166666666667,7.76333333333333
1800,10.37,10.18,13.6266666666667,11.4933333333333,11.9833333333333,9.92333333333333,6.90333333333333,6.30666666666667,8.90666666666667,11.04,10.2666666666667,10.39,15.7866666666667,9.76333333333333,5.25333333333333,7.33666666666667,12.2433333333333,8.54333333333333
1810,11.9966666666667,11.4566666666667,15.12,12.8733333333333,13.2633333333333,10.6333333333333,7.35666666666667,7.25333333333333,9.80333333333333,11.6966666666667,11.0866666666667,11.29,18.1966666666667,11.8166666666667,6.18333333333333,8.72333333333333,14.3533333333333,10.1533333333333
1820,13.39,12.7433333333333,16.45,14.3466666666667,14.5033333333333,11.5933333333333,7.42,7.65666666666667,10.92,12.0933333333333,11.4333333333333,11.9766666666667,21.04,14.0866666666667,7.10333333333333,9.82333333333333,16.49,11.95
1830,13.82,13.255,17.185,14.915,15.225,10.695,7.54,7.785,11.225,12.13,11.675,12.58,21.425,14.35,7.57,10.18,17.245,12.28
1840,14.3766666666667,12.7966666666667,17.5166666666667,14.5666666666667,15.1566666666667,12.0066666666667,7.41,8.20666666666667,11.4333333333333,12.7233333333333,12.0733333333333,12.7233333333333,22.4666666666667,14.9133333333333,7.54666666666667,10.3133333333333,17.68,12.71
1850,14.0733333333333,13.25,17.1933333333333,14.69,15.3233333333333,11.5866666666667,7.76666666666667,7.94,11.82,12.8433333333333,11.4866666666667,12.33,22.0766666666667,15.16,7.29666666666667,10.5466666666667,17.8466666666667,12.47
1860,14.2533333333333,13.3766666666667,16.8866666666667,14.9166666666667,15.1333333333333,10.3033333333333,7.54666666666667,8.26,11.3066666666667,12.74,12.21,12.5666666666667,22.1933333333333,15.4833333333333,7.32666666666667,10.7933333333333,17.5033333333333,12.8333333333333
1870,14.58,13.225,17.29,16.275,15.595,11.185,7.735,8.01,11.875,12.71,12.43,12.155,22.955,15.1,7.545,10.695,18.24,12.58
1880,14.5833333333333,14.12,17.13,15.51,15.2766666666667,12.27,7.22333333333333,7.98666666666667,11.9766666666667,13.69,12.1666666666667,12.5466666666667,22.39,14.7133333333333,7.46,10.66,17.9066666666667,12.5733333333333
1890,14.3166666666667,13.3833333333333,17.3733333333333,15.7333333333333,15.2566666666667,11.0333333333333,7.88333333333333,8.46,11.54,12.8866666666667,12.1166666666667,12.5,23.2466666666667,15.79,7.67,11.1833333333333,18.6366666666667,12.9433333333333
1900,12.1825,11.1733333333333,15.1825,9.64,9.975,7.595,7.2875,6.48,8.285,10.625,9.585,8.1675,17.9125,12.25,6.34,9.2575,18.0225,11.015
1910,9.75333333333333,8.03333333333333,8.5,3.34,7.90333333333333,2.58,10.8066666666667,7.75666666666667,9.06333333333333,3.53666666666667,7.85,6.45,15.3466666666667,10.5733333333333,3.55333333333333,9.12333333333333,5.48,9.77666666666667
1920,8.02,10.7,13.4625,7.91,4.255,4.175,7.44,6.275,10.295,6.13,3.46,2.855,7.695,8.9025,3.57,8.29,4.7775,10.1525
1930,12.875,5.01,9.17,6.61666666666667,2.27,4.81,7.75333333333333,6.7925,2.565,6.995,2.27,2.22,12.475,5.105,7.63333333333333,7.015,11.14,7.125
1940,8.52,6.6875,7.8025,8.655,2.68333333333333,5.18666666666667,6.405,6.86,4.9425,8.1975,3.23,1.335,6.735,9.555,7.895,6.2675,5.2875,4.4975
1950,4.26,6.01,5.07333333333333,4.94666666666667,2.49666666666667,4.66333333333333,4.50333333333333,3.60666666666667,3.42666666666667,6.11,1.41666666666667,4.43333333333333,4.14333333333333,4.82333333333333,5.23,3.87333333333333,2.92333333333333,3.05666666666667
1960,3.98,3.7425,5.7625,2.435,2.14666666666667,3.195,4.1525,3.91,4.405,6.425,3.49,4.3975,5.0625,2.8925,2.94333333333333,4.1675,3.385,3.05666666666667
1970,2.8875,2.8125,4.4375,3.8925,3.3275,3.91,3.335,2.135,3.1375,5.4275,4.39,3.3125,3.58,1.915,1.0975,2.235,3.38,2.2975
1980,2.695,2.5175,4.1625,3.73,3.0325,3.9875,3.1875,2.275,2.9025,5.735,4.71,3.4275,3.11,1.7725,0.8575,1.985,3.1,2.09
1990,2.95333333333333,2.68666666666667,4.24333333333333,4.04333333333333,3.16,4.4,3.18666666666667,2.28666666666667,3.03333333333333,5.73,4.90333333333333,3.84333333333333,3.21333333333333,2.07666666666667,1.07,2.04333333333333,3.32,1.89666666666667
2000,3.3375,3.1775,4.665,4.3175,3.585,4.48,3.585,2.5,3.405,5.985,5.205,4.0625,3.795,2.6425,1.145,2.28,3.7775,2.3875
2010,3.76,3.37,5.4225,4.6375,3.86,4.735,3.7775,2.56,3.59,6.2825,5.505,4.3675,4.97,3.215,1.31,2.89,4.3975,2.815
2020,3.66,3.2225,5.4175,4.7625,4.2075,5.2,3.76,2.62,3.725,6.5575,5.5525,4.5075,4.4975,2.9375,1.43,2.6225,4.495,2.73
2030,3.3175,3.38,5.2775,4.595,4.2475,5.0075,3.685,2.64,3.605,6.52,5.78,4.6425,4.07,2.62,1.2975,2.2875,4.0275,2.3725
2040,3.5075,3.4725,5.4525,4.745,4.2575,5.025,3.73,2.7425,3.6525,6.5825,5.84,4.6775,4.195,2.7475,1.24,2.2725,4.035,2.3675
2050,3.5675,3.605,5.7425,4.895,4.355,5.0725,3.76,2.955,3.765,6.5525,5.895,4.8475,4.4875,2.9225,1.3875,2.3825,4.115,2.46
2060,3.78,3.69666666666667,5.81666666666667,4.93666666666667,4.48666666666667,5.13,3.76333333333333,2.75666666666667,3.76333333333333,6.58,5.86666666666667,4.75333333333333,4.62333333333333,3.01,1.44,2.38666666666667,4.15666666666667,2.57333333333333
2070,3.695,3.6325,5.9375,5.1025,4.5525,4.94,3.8075,2.84,3.7775,6.6075,5.9375,4.8375,4.56,2.95,1.51,2.36,4.285,2.595
2080,3.76,3.7275,5.975,5.065,4.69,5.17,3.78,2.8975,3.7575,6.6725,5.9025,4.9225,4.7275,2.9975,1.4025,2.2975,4.285,2.5075
2090,3.825,3.9025,6.155,5.245,4.835,5.245,3.8075,2.9625,3.87,6.7225,5.985,5.005,4.92,3.12,1.4925,2.36,4.4825,2.6
2100,4.015,4.0225,6.3725,5.4,5.015,5.3175,3.895,3.075,3.96,6.8275,6.035,5.03,5.1575,3.3125,1.5625,2.435,4.595,2.745
2110,4.26,4.19,6.6975,5.5575,5.3,5.45,3.9425,3.175,4.045,6.9325,6.255,5.345,5.6475,3.455,1.6875,2.6525,4.8575,3.01
2120,4.5,4.4375,7.0525,5.9075,5.6475,5.635,4.08,3.2675,4.195,7.08,6.3275,5.45,6.0675,3.6975,1.76,2.8675,5.2125,3.225
2130,4.5675,4.635,7.2375,6.065,5.7675,5.74,4.1425,3.2925,4.3825,7.195,6.495,5.6225,6.3025,3.81,1.855,2.84,5.39,3.305
2140,4.6525,4.755,7.385,6.1025,5.8525,5.8325,4.1675,3.385,4.45,7.305,6.4925,5.7075,6.4275,3.9625,1.91,2.8675,5.51,3.315
2150,4.78,4.8375,7.4075,6.4,6.045,5.9875,4.2675,3.5075,4.575,7.3775,6.565,5.8375,6.785,4.0275,1.9975,2.97,5.7025,3.54
2160,4.9125,5.0025,7.7,6.3775,6.1575,6.0475,4.32,3.5675,4.685,7.495,6.7825,5.9175,7.0425,4.245,2.065,3.185,5.9,3.645
2170,5.0325,5.0575,7.79,6.54,6.39,5.9975,4.3775,3.6,4.71,7.5225,6.875,6.0325,7.205,4.405,2.15,3.2125,6.0975,3.7375
2180,5.03,5.1975,7.75,6.52,6.2575,6.0825,4.4225,3.6,4.7775,7.6,6.8325,6.07,7.21,4.2475,2.1375,3.175,6.0625,3.805
2190,4.89,5.13,7.7425,6.415,6.1725,6.0975,4.335,3.5075,4.63,7.495,6.7625,5.9425,7.0575,4.305,2.06,3.1375,5.99,3.61
2200,4.904,5.158,7.694,6.338,6.242,5.952,4.308,3.45,4.69,7.494,6.798,5.998,7.046,4.24,2.138,3.09,5.854,3.542
2210,4.91,5.0775,7.605,6.3375,6.2625,6.0775,4.4,3.515,4.6425,7.4875,6.8525,5.9925,7.0475,4.17,2.185,3.01,5.91,3.6225
2220,4.8725,5.0925,7.7725,6.3875,6.28,5.91,4.4,3.56,4.665,7.49,6.885,6.04,7.1025,4.2725,2.105,3.025,6.06,3.605
2230,4.9525,5.0875,7.6675,6.3425,6.255,5.9075,4.2275,3.48,4.5875,7.38,6.7025,5.915,6.965,4.105,2.045,2.9625,5.82,3.485
2240,4.7825,4.9025,7.4875,6.255,6.085,5.9175,4.1525,3.415,4.53,7.2075,6.5825,5.7425,6.63,3.9175,1.915,2.99,5.73,3.3275
2250,4.63,4.7325,7.3975,6.0425,5.8525,5.7025,4.015,3.2675,4.26,6.9775,6.3175,5.475,6.575,3.695,1.89,2.8225,5.44,3.2825
2260,4.49,4.54,7.125,5.84,5.5425,5.465,3.9525,3.21,4.0775,6.735,6.1,5.19,6.27,3.405,1.8075,2.845,5.1875,3.11
2270,4.16,4.228,6.792,5.564,5.358,5.342,3.818,3.02,4.036,6.582,5.814,5.072,5.838,3.128,1.72,2.576,5.042,2.78
2280,4.1725,4.0525,6.575,5.42,5.17,5.29,3.7525,3,3.94,6.5275,5.7625,4.995,5.545,2.9675,1.59,2.5375,4.9375,2.65
2290,3.9325,3.955,6.4875,5.215,5.025,5.3125,3.6275,2.93,3.6925,6.46,5.7125,4.7675,5.3925,2.9225,1.5475,2.4475,4.575,2.6275
2300,3.92,3.7975,6.27,5.24,4.8275,5.045,3.5775,2.8725,3.5875,6.23,5.495,4.635,5.275,2.715,1.455,2.38,4.34,2.5175
2310,3.804,3.826,6.17,5.05,4.846,4.892,3.558,2.776,3.56,6.2,5.514,4.592,5.118,2.626,1.478,2.312,4.252,2.418
2320,3.8225,3.685,6.195,5.015,4.6525,4.915,3.3975,2.8325,3.665,6.2,5.1825,4.44,4.945,2.475,1.5375,2.2625,4.2625,2.4875
2330,3.635,3.6875,6.0175,4.9125,4.4625,4.75,3.435,2.74,3.4475,5.9825,5.285,4.1825,4.8275,2.6425,1.4175,2.3375,4.1325,2.6275
2340,3.614,3.512,5.798,4.868,4.506,4.738,3.482,2.836,3.354,5.97,5.178,4.15,4.894,2.688,1.518,2.324,4.15,2.454
2350,3.53,3.585,5.7025,4.7925,4.3375,4.6075,3.4525,2.89,3.34,5.73,5.1975,4.17,4.9525,2.6975,1.3825,2.0775,4.1525,2.4975
2360,3.57,3.5625,5.755,4.88,4.505,4.61,3.5325,2.695,3.5025,5.8675,4.95,4.2375,4.8175,2.775,1.6575,2.225,4.2125,2.815
2370,4.04,3.968,6.316,5.264,4.73,4.98,3.522,2.988,3.838,5.924,5.152,4.44,5.922,3.39,1.902,2.826,4.954,3.2
2380,4.205,4.22,6.1825,5.6925,4.865,5.225,3.6675,3.275,3.9125,5.975,5.295,4.6,6.815,3.78,1.86,3.1475,5.5675,3.0075
2390,3.618,3.782,5.52,4.826,4.64,4.85,3.504,2.48,3.352,5.602,4.89,3.874,5.358,3.256,2.126,2.664,4.874,2.608
2400,3.2225,3.3625,5.2625,4.4225,3.4475,4.0825,3.215,2.67,3.0475,5.645,4.495,3.6125,4.87,2.69,1.75,2.5075,4.27,2.4
2410,3.2275,3.67,5.39,4.5025,4.0425,4.28,3.1325,2.71,3.515,5.1325,5.02,3.5225,5.3825,2.5675,1.8925,3.1325,4.405,2.885
2420,3.284,3.38,4.962,5.274,4.268,3.994,3.122,2.732,2.768,5.214,4.036,3.718,5.194,2.984,1.406,3.562,4.53,2.894
2430,3.61,2.515,5.6925,3.6925,3.2125,4.6325,3.1575,2.4575,3.105,5.09,4.2675,3.38,5.4,2.6175,1.93,2.76,3.315,2.9275
2440,3.724,3.902,5.128,4.312,3.898,4.654,3.26,2.786,3.098,5.274,4.374,3.094,5.908,3.184,1.84,3.504,4.362,2.616
2450,4.63,3.78,5.666,4.088,3.594,3.694,3.214,2.93,2.974,4.198,4.864,2.128,7.272,3.942,2.432,3.128,4.856,2.47
2460,3.3425,2.86,5.1575,5.275,2.9475,3.2,2.825,2.4775,2.7825,4.4675,3.7825,2.75,6.7075,3.415,1.605,2.0775,4.7175,2.3525
2470,3.658,3.79,5.49,3.902,3.614,4.172,4.252,3.782,3.55,3.672,3.224,2.384,7.696,4.018,5.358,3.26,6.482,4.328
2480,7.29,4.7825,4.525,5.175,3.42,4.3825,6.2425,4.935,3.88,4.0575,2.7675,3.7,10.2075,7.1675,5.5725,3.6325,11.615,4.385
2490,6.488,4.27,5.722,4.0175,2.872,4.16,5.59,10.526,6.4325,5.2775,3.30666666666667,1.52333333333333,12.598,8.452,4.612,11.122,10.654,5.09666666666667
2500,6.802,8.704,5.28,8.545,4.546,3.76666666666667,8.88,5.716,5.398,7.924,3.495,2.70333333333333,12.754,10.202,8.988,7.888,11.914,7.948
2510,6.6075,7.225,9.18,3.14,3.175,6.5825,5.1075,9.34,3.4125,7.2175,2.26,2.995,19.195,9.08,8.70666666666667,7.05,7.06,7.45333333333333
2520,8.54,11.27,6.215,4.65,8.69,11.415,8,7.3,5.17,3.53,4.47,6.44,16.72,9.08,3.51,9.39,10.375,2.735
